Loan_ID,Customer_ID,Age,Employment_Type,Monthly_Income,Location,Credit_Score,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Monthly_Repayment,Amount_Repaid,Outstanding_Amount,Loan_Status,Days_Past_Due
LOAN000584,CUST00584,37,Salaried,816021,Abuja,717,Education,722637,11.89,6,134759.76,842075.78,0.0,Closed,0
LOAN000585,CUST00585,30,Self-employed,1342309,Port Harcourt,752,Business,1733585,13.84,12,164459.43,1609505.91,124079.09000000008,Active,10
LOAN000586,CUST00586,18,Salaried,229965,Port Harcourt,683,Personal,164374,9.86,36,5016.15,160704.94,3669.0599999999977,Defaulted,126
LOAN000587,CUST00587,53,Salaried,689878,Ibadan,642,Business,97706,11.64,36,3029.97,76333.82,21372.179999999993,Active,20
LOAN000588,CUST00588,21,Salaried,1451444,Port Harcourt,616,Business,1272649,23.12,36,43524.6,666627.07,606021.93,Active,10
LOAN000589,CUST00589,60,Salaried,1345966,Port Harcourt,638,Personal,1025093,18.1,6,201772.47,248188.3,776904.7,Active,20
LOAN000590,CUST00590,63,Salaried,90010,Lagos,517,Education,1902628,17.99,12,187075.9,862694.66,1039933.34,Defaulted,155
LOAN000591,CUST00591,53,Self-employed,1066410,Lagos,817,Personal,1164763,6.76,12,103625.08,936432.47,228330.53000000003,Active,30
LOAN000592,CUST00592,65,Unemployed,568818,Abuja,461,Personal,689479,11.67,24,32080.88,707057.25,0.0,Closed,0
LOAN000593,CUST00593,35,Self-employed,777250,Lagos,762,Education,795281,17.5,12,77871.26,360351.01,434929.99,Defaulted,154
LOAN000594,CUST00594,27,Self-employed,861955,Port Harcourt,623,Emergency,1758882,24.81,36,60979.46,800737.68,958144.32,Defaulted,118
LOAN000595,CUST00595,32,Salaried,1427685,Ibadan,533,Business,1580689,12.64,36,49458.0,1446355.14,134333.8600000001,Delinquent,74
LOAN000596,CUST00596,31,Salaried,1251455,Abuja,489,Business,705114,23.19,18,48257.22,551126.02,153987.97999999998,Active,10
LOAN000597,CUST00597,59,Salaried,339636,Kano,688,Business,1528778,22.97,12,156661.53,870776.21,658001.79,Active,10
LOAN000598,CUST00598,64,Salaried,715837,Lagos,702,Education,1167701,23.97,6,241266.49,317733.64,849967.36,Active,10
LOAN000599,CUST00599,24,Unemployed,918305,Abuja,716,Business,686167,13.86,18,43403.87,510582.81,175584.19,Active,10
LOAN000600,CUST00600,56,Self-employed,104941,Abuja,813,Business,1333418,17.34,36,43462.02,1089634.84,243783.15999999992,Active,10
LOAN000601,CUST00601,63,Salaried,1491535,Port Harcourt,598,Business,216672,18.76,24,10721.65,170643.79,46028.20999999999,Active,30
LOAN000602,CUST00602,35,Salaried,862563,Ibadan,715,Business,338385,8.28,12,30533.61,266203.84,72181.15999999997,Active,0
LOAN000603,CUST00603,57,Unemployed,1457900,Ibadan,654,Education,1639172,9.09,12,149014.39,1253406.02,385765.98,Defaulted,146
LOAN000604,CUST00604,64,Self-employed,1009541,Port Harcourt,570,Emergency,946649,13.1,6,178443.34,510624.83,436024.17,Active,30
LOAN000605,CUST00605,51,Unemployed,1332418,Lagos,850,Emergency,1249433,16.88,36,40564.92,411336.36,838096.64,Active,0
LOAN000606,CUST00606,65,Self-employed,1008189,Lagos,566,Emergency,138952,22.56,12,14191.63,52362.81,86589.19,Active,30
LOAN000607,CUST00607,36,Self-employed,1132396,Ibadan,757,Business,153380,8.8,24,6953.23,81978.21,71401.79,Active,20
LOAN000608,CUST00608,59,Salaried,935967,Ibadan,799,Personal,1977351,6.09,36,58271.44,1308047.54,669303.46,Defaulted,149
LOAN000609,CUST00609,38,Salaried,1099955,Ibadan,683,Personal,1683117,16.71,36,54565.72,922268.69,760848.31,Active,30
LOAN000610,CUST00610,34,Salaried,425135,Port Harcourt,850,Business,1930343,19.25,12,191827.84,964005.35,966337.65,Delinquent,36
LOAN000611,CUST00611,64,Salaried,309091,Kano,687,Business,1531064,13.99,18,96958.88,602811.24,928252.76,Active,30
LOAN000612,CUST00612,28,Salaried,844146,Abuja,699,Business,142077,20.37,18,9501.0,133571.29,8505.709999999992,Active,10
LOAN000613,CUST00613,25,Salaried,157605,Abuja,634,Business,699106,19.6,24,34838.78,485468.79,213637.21000000002,Active,10
LOAN000614,CUST00614,18,Self-employed,57409,Kano,632,Emergency,580812,5.24,24,25468.61,443242.87,137569.13,Delinquent,65
LOAN000615,CUST00615,46,Salaried,548867,Lagos,850,Personal,1433010,14.51,24,68372.49,1489132.02,0.0,Closed,0
LOAN000616,CUST00616,21,Self-employed,563200,Abuja,485,Business,633245,17.4,36,20650.82,369025.08,264219.92,Delinquent,44
LOAN000617,CUST00617,39,Self-employed,165477,Lagos,850,Personal,127009,7.91,6,22842.57,91892.97,35116.03,Active,20
LOAN000618,CUST00618,47,Salaried,278353,Kano,846,Education,423813,8.23,18,25482.93,215677.43,208135.57,Active,10
LOAN000619,CUST00619,22,Salaried,125162,Ibadan,583,Personal,677666,11.46,24,31471.94,813199.2,0.0,Closed,0
LOAN000620,CUST00620,51,Salaried,664114,Abuja,845,Business,305901,18.89,18,20204.76,281641.5,24259.5,Active,30
LOAN000621,CUST00621,64,Salaried,1333569,Kano,625,Education,1248243,19.59,36,41465.94,794209.19,454033.81000000006,Defaulted,151
LOAN000622,CUST00622,26,Self-employed,945596,Kano,528,Emergency,713724,10.19,36,21845.9,410745.11,302978.89,Defaulted,135
LOAN000623,CUST00623,63,Self-employed,1139902,Port Harcourt,503,Business,1093838,14.85,12,104689.41,607317.16,486520.83999999997,Delinquent,45
LOAN000624,CUST00624,57,Salaried,53315,Ibadan,557,Emergency,1024935,17.51,6,200733.52,779181.25,245753.75,Delinquent,44
LOAN000625,CUST00625,62,Salaried,145404,Port Harcourt,463,Education,1225276,21.12,12,123671.19,1004892.68,220383.31999999995,Active,10
LOAN000626,CUST00626,39,Salaried,192262,Ibadan,750,Personal,1112605,16.0,6,215103.63,944895.45,167709.55000000005,Active,20
LOAN000627,CUST00627,59,Salaried,418320,Abuja,694,Emergency,1798658,11.76,24,83757.51,273178.93,1525479.07,Defaulted,94
LOAN000628,CUST00628,47,Self-employed,375868,Ibadan,504,Personal,1920781,22.3,18,130506.4,2148010.73,0.0,Closed,0
LOAN000629,CUST00629,52,Salaried,1142769,Lagos,700,Business,1570360,18.56,36,51717.19,1884432.0,0.0,Closed,0
LOAN000630,CUST00630,35,Self-employed,1260890,Lagos,643,Education,1726747,23.32,18,118301.36,929847.12,796899.88,Active,10
LOAN000631,CUST00631,37,Self-employed,836936,Port Harcourt,659,Personal,1816652,8.32,36,54661.04,1666774.71,149877.29000000004,Active,0
LOAN000632,CUST00632,31,Salaried,619371,Kano,539,Education,1092398,22.54,18,74368.03,995859.29,96538.70999999996,Active,20
LOAN000633,CUST00633,50,Salaried,417028,Lagos,480,Emergency,1696146,5.75,12,149472.87,1358287.71,337858.29000000004,Defaulted,146
LOAN000634,CUST00634,27,Salaried,1098689,Lagos,541,Business,763274,23.47,36,26178.18,546986.71,216287.29000000004,Active,20
LOAN000635,CUST00635,20,Self-employed,480308,Kano,798,Personal,1013365,12.75,36,31738.03,536415.66,476949.33999999997,Active,20
LOAN000636,CUST00636,19,Salaried,748959,Kano,723,Education,146762,7.06,18,8729.08,158120.36,0.0,Closed,0
LOAN000637,CUST00637,46,Self-employed,1389767,Lagos,612,Education,722934,9.01,18,43781.69,305299.49,417634.51,Active,20
LOAN000638,CUST00638,53,Salaried,363148,Kano,667,Personal,290040,5.31,36,8484.48,323084.06,0.0,Closed,0
LOAN000639,CUST00639,63,Salaried,483224,Port Harcourt,697,Business,1202103,11.37,12,111565.18,1442523.6,0.0,Closed,0
LOAN000640,CUST00640,19,Salaried,409189,Ibadan,612,Personal,1336105,22.84,36,45590.87,1079058.09,257046.90999999992,Active,10
LOAN000641,CUST00641,55,Salaried,272144,Ibadan,631,Education,230605,13.53,12,21817.15,182192.31,48412.69,Delinquent,88
LOAN000642,CUST00642,54,Salaried,705235,Abuja,764,Personal,465544,19.26,36,15422.44,448054.72,17489.280000000028,Active,30
LOAN000643,CUST00643,27,Salaried,1032045,Kano,490,Education,700938,18.69,24,34664.3,360424.54,340513.46,Active,10
LOAN000644,CUST00644,38,Salaried,812208,Ibadan,710,Emergency,1517198,23.35,18,103970.21,302132.36,1215065.6400000001,Delinquent,87
LOAN000645,CUST00645,40,Salaried,113468,Kano,391,Business,286741,12.03,24,13384.83,120141.62,166599.38,Delinquent,49
LOAN000646,CUST00646,37,Salaried,1115247,Kano,850,Emergency,1764532,19.29,6,350818.37,1529096.81,235435.18999999994,Active,0
LOAN000647,CUST00647,42,Salaried,890573,Lagos,750,Education,550328,17.42,36,17949.86,411743.7,138584.3,Active,30
LOAN000648,CUST00648,52,Self-employed,486707,Abuja,638,Business,1289354,13.62,24,61040.17,998667.6,290686.4,Active,20
LOAN000649,CUST00649,49,Self-employed,1439598,Lagos,615,Emergency,1600565,23.62,36,54961.62,1641736.25,0.0,Closed,0
LOAN000650,CUST00650,56,Salaried,732367,Lagos,688,Emergency,1773907,13.9,18,112248.89,1472728.98,301178.02,Defaulted,98
LOAN000651,CUST00651,55,Salaried,736624,Lagos,769,Business,1434465,6.23,12,126986.01,788343.04,646121.96,Delinquent,87
LOAN000652,CUST00652,31,Salaried,1435968,Port Harcourt,559,Education,1164124,10.83,36,35838.85,811990.54,352133.45999999996,Active,10
LOAN000653,CUST00653,40,Self-employed,1245956,Lagos,542,Personal,1475138,11.09,24,68280.45,1343781.32,131356.67999999993,Delinquent,89
LOAN000654,CUST00654,18,Unemployed,1332389,Kano,648,Education,897663,21.95,18,60816.67,680836.4,216826.59999999998,Active,0
LOAN000655,CUST00655,62,Self-employed,280054,Kano,706,Emergency,1865461,5.62,24,82095.83,2006804.5,0.0,Closed,0
LOAN000656,CUST00656,48,Salaried,1361169,Abuja,748,Business,852768,13.12,24,40193.8,633173.34,219594.66000000003,Active,10
LOAN000657,CUST00657,27,Salaried,1214803,Port Harcourt,716,Business,1988779,12.21,24,92983.7,2321028.92,0.0,Closed,0
LOAN000658,CUST00658,23,Salaried,331600,Abuja,492,Emergency,1409770,5.31,24,61859.53,1061705.94,348064.06000000006,Active,10
LOAN000659,CUST00659,50,Self-employed,1006361,Ibadan,613,Emergency,1508339,17.09,24,73588.09,649288.51,859050.49,Active,30
LOAN000660,CUST00660,63,Salaried,856805,Kano,627,Education,439632,13.5,6,83163.72,249335.68,190296.32,Active,10
LOAN000661,CUST00661,25,Unemployed,911589,Kano,713,Emergency,1258698,12.34,6,235670.22,965415.04,293282.95999999996,Active,20
LOAN000662,CUST00662,51,Salaried,1498077,Kano,708,Personal,1581309,19.63,18,105095.55,1152537.64,428771.3600000001,Active,0
LOAN000663,CUST00663,57,Salaried,564287,Lagos,412,Education,1605428,18.27,6,316456.62,1235123.71,370304.29000000004,Active,20
LOAN000664,CUST00664,44,Self-employed,1172046,Port Harcourt,632,Education,1033289,14.08,24,49115.67,483785.27,549503.73,Active,20
LOAN000665,CUST00665,34,Salaried,656514,Lagos,721,Emergency,1507627,23.46,18,103406.46,583589.71,924037.29,Delinquent,67
LOAN000666,CUST00666,65,Salaried,1262449,Kano,796,Personal,158254,18.13,18,10385.86,189904.8,0.0,Closed,0
LOAN000667,CUST00667,35,Salaried,651496,Port Harcourt,828,Personal,315963,15.11,18,20205.83,216740.24,99222.76000000001,Active,20
LOAN000668,CUST00668,29,Self-employed,283936,Port Harcourt,609,Business,1958684,16.84,12,190710.53,1556370.77,402313.23,Active,20
LOAN000669,CUST00669,56,Salaried,1066947,Abuja,613,Emergency,1156014,22.24,18,78506.2,654279.88,501734.12,Defaulted,108
LOAN000670,CUST00670,21,Self-employed,916014,Port Harcourt,670,Personal,549011,18.21,12,54082.16,347824.25,201186.75,Active,20
LOAN000671,CUST00671,52,Salaried,160149,Abuja,650,Emergency,886228,14.52,24,42287.85,707362.55,178865.44999999995,Delinquent,79
LOAN000672,CUST00672,36,Self-employed,1483424,Ibadan,792,Emergency,1045286,10.25,36,32011.88,920982.11,124303.89000000001,Delinquent,31
LOAN000673,CUST00673,24,Salaried,1472903,Kano,471,Education,1162022,18.66,6,229809.22,1202537.34,0.0,Closed,0
LOAN000674,CUST00674,34,Self-employed,955520,Kano,762,Emergency,1417481,22.17,18,96207.59,0.0,1417481.0,Active,0
LOAN000675,CUST00675,39,Self-employed,1017014,Abuja,623,Education,1620957,9.84,36,49457.2,551022.27,1069934.73,Delinquent,64
LOAN000676,CUST00676,61,Salaried,1198426,Ibadan,433,Education,67775,21.63,6,13739.12,27039.93,40735.07,Active,0
LOAN000677,CUST00677,56,Self-employed,510149,Abuja,741,Personal,578264,8.86,6,104916.37,527630.52,50633.47999999998,Active,0
LOAN000678,CUST00678,25,Salaried,301610,Abuja,339,Education,1318118,7.6,36,39397.08,760615.88,557502.12,Delinquent,42
LOAN000679,CUST00679,60,Salaried,667755,Port Harcourt,697,Education,208784,17.78,18,13661.43,122373.87,86410.13,Delinquent,75
LOAN000680,CUST00680,34,Self-employed,389667,Port Harcourt,672,Business,631513,20.54,24,31717.74,193449.19,438063.81,Active,0
LOAN000681,CUST00681,24,Salaried,973952,Abuja,719,Emergency,1997386,9.01,24,90722.94,1488865.6,508520.3999999999,Active,30
LOAN000682,CUST00682,22,Self-employed,507989,Kano,533,Education,272821,23.25,18,18680.66,214402.96,58418.04000000001,Active,0
LOAN000683,CUST00683,20,Salaried,985082,Ibadan,630,Education,1093755,7.98,6,196839.44,1212943.07,0.0,Closed,0
LOAN000684,CUST00684,48,Self-employed,367943,Ibadan,538,Emergency,1947120,12.83,6,366155.92,1444390.44,502729.56000000006,Active,30
LOAN000685,CUST00685,39,Salaried,197009,Port Harcourt,543,Emergency,56936,12.69,24,2673.38,35130.38,21805.620000000003,Active,20
LOAN000686,CUST00686,23,Self-employed,165751,Ibadan,850,Education,1407013,6.81,36,41745.29,982258.54,424754.45999999996,Delinquent,52
LOAN000687,CUST00687,62,Salaried,1408519,Ibadan,456,Personal,1212819,5.79,24,53460.05,410453.92,802365.0800000001,Active,20
LOAN000688,CUST00688,65,Self-employed,1372499,Abuja,624,Business,1070271,6.7,24,47582.46,1275068.53,0.0,Closed,0
LOAN000689,CUST00689,52,Salaried,124864,Port Harcourt,774,Emergency,1559402,24.93,12,162346.74,856545.49,702856.51,Active,0
LOAN000690,CUST00690,39,Unemployed,1169753,Lagos,850,Emergency,1752422,13.99,6,332930.97,995928.3,756493.7,Active,0
LOAN000691,CUST00691,27,Salaried,297856,Kano,591,Business,1421222,18.35,24,70084.01,1354961.45,66260.55000000005,Defaulted,158
LOAN000692,CUST00692,48,Salaried,201065,Kano,577,Personal,346936,14.78,6,66368.86,416323.2,0.0,Closed,0
LOAN000693,CUST00693,47,Self-employed,558942,Kano,685,Business,323757,5.29,6,56813.96,314895.32,8861.679999999993,Defaulted,102
LOAN000694,CUST00694,56,Salaried,1289505,Kano,837,Business,1764359,7.13,24,78756.57,2012290.94,0.0,Closed,0
LOAN000695,CUST00695,38,Self-employed,182351,Abuja,559,Personal,943830,11.75,24,43947.08,716934.44,226895.56000000006,Active,10
LOAN000696,CUST00696,62,Salaried,1293789,Port Harcourt,568,Business,182585,7.41,12,16342.88,162133.95,20451.04999999999,Delinquent,41
LOAN000697,CUST00697,58,Salaried,969939,Kano,666,Emergency,1270512,5.81,6,224054.79,1524614.4,0.0,Closed,0
LOAN000698,CUST00698,63,Salaried,380833,Kano,672,Education,1071244,6.61,6,190342.2,686028.44,385215.56000000006,Active,0
LOAN000699,CUST00699,51,Self-employed,922881,Ibadan,533,Emergency,1711449,20.45,12,171786.69,591925.37,1119523.63,Active,20
LOAN000700,CUST00700,29,Unemployed,551751,Ibadan,571,Personal,1330390,18.83,36,43913.96,1476898.1,0.0,Closed,0
LOAN000701,CUST00701,25,Self-employed,1365316,Kano,714,Personal,681661,11.96,6,127197.94,297154.23,384506.77,Active,10
LOAN000702,CUST00702,32,Salaried,1347971,Ibadan,736,Business,1646201,24.74,36,57040.86,1820222.96,0.0,Closed,0
LOAN000703,CUST00703,49,Salaried,629708,Abuja,559,Business,286305,20.93,24,14426.19,300280.78,0.0,Closed,0
LOAN000704,CUST00704,39,Unemployed,1455390,Kano,830,Emergency,163304,17.9,18,10696.41,52821.79,110482.20999999999,Active,20
LOAN000705,CUST00705,49,Salaried,140843,Kano,619,Personal,160009,23.5,12,16467.59,104517.25,55491.75,Active,0
LOAN000706,CUST00706,38,Self-employed,198603,Ibadan,716,Business,1562891,13.9,36,49448.13,1794915.05,0.0,Closed,0
LOAN000707,CUST00707,65,Self-employed,1469462,Ibadan,850,Business,532477,20.58,18,35670.04,472182.68,60294.32000000001,Active,10
LOAN000708,CUST00708,27,Self-employed,837548,Abuja,761,Emergency,204202,14.42,24,9735.33,113729.19,90472.81,Active,30
LOAN000709,CUST00709,30,Salaried,423420,Port Harcourt,682,Business,336061,14.15,12,31967.8,257793.72,78267.28,Active,20
LOAN000710,CUST00710,47,Self-employed,117307,Ibadan,710,Emergency,175098,10.61,6,32279.32,210117.6,0.0,Closed,0
LOAN000711,CUST00711,54,Self-employed,409035,Kano,778,Business,511066,22.73,36,17423.09,465830.95,45235.04999999999,Active,10
LOAN000712,CUST00712,35,Salaried,231349,Lagos,549,Emergency,1144228,14.78,12,109445.41,732894.26,411333.74,Active,30
LOAN000713,CUST00713,18,Salaried,567271,Ibadan,414,Personal,960685,16.59,36,31112.85,419393.99,541291.01,Defaulted,163
LOAN000714,CUST00714,45,Unemployed,134009,Kano,517,Emergency,1588211,20.37,6,318621.6,1905853.2,0.0,Closed,0
LOAN000715,CUST00715,53,Self-employed,1055100,Lagos,616,Emergency,1510988,21.43,24,76449.7,1032947.53,478040.47,Active,0
LOAN000716,CUST00716,28,Salaried,507192,Ibadan,747,Personal,670317,9.78,6,122645.67,564555.73,105761.27000000002,Active,20
LOAN000717,CUST00717,29,Salaried,1003870,Port Harcourt,580,Emergency,340715,22.48,24,17387.82,343489.12,0.0,Closed,0
LOAN000718,CUST00718,45,Salaried,1378340,Port Harcourt,683,Business,1365553,6.41,18,80726.94,955700.68,409852.31999999995,Active,20
LOAN000719,CUST00719,21,Salaried,1485846,Lagos,842,Emergency,1897270,11.71,6,353240.05,1281402.24,615867.76,Active,20
LOAN000720,CUST00720,53,Salaried,816699,Abuja,738,Business,135719,12.31,12,12702.17,121779.64,13939.36,Active,0
LOAN000721,CUST00721,31,Salaried,752398,Abuja,790,Education,288147,17.98,36,9443.22,273412.42,14734.580000000016,Delinquent,75
LOAN000722,CUST00722,40,Self-employed,789689,Ibadan,494,Emergency,1106054,18.6,18,72876.67,889606.39,216447.61,Active,20
LOAN000723,CUST00723,46,Salaried,1101617,Kano,571,Education,307340,14.4,36,9766.58,267357.03,39982.96999999997,Active,20
LOAN000724,CUST00724,23,Unemployed,1462026,Lagos,720,Emergency,1746167,24.56,6,362504.27,1032709.35,713457.65,Active,30
LOAN000725,CUST00725,25,Salaried,424995,Abuja,652,Emergency,211370,7.19,18,12587.08,237048.27,0.0,Closed,0
LOAN000726,CUST00726,48,Self-employed,365617,Port Harcourt,850,Emergency,1141961,24.04,6,236081.4,962273.33,179687.67000000004,Active,10
LOAN000727,CUST00727,51,Self-employed,980841,Port Harcourt,850,Emergency,95051,10.83,6,17557.5,78153.4,16897.600000000006,Active,10
LOAN000728,CUST00728,47,Salaried,1263631,Port Harcourt,438,Business,1404867,20.74,24,70676.52,1291990.0,112877.0,Active,30
LOAN000729,CUST00729,27,Salaried,692766,Port Harcourt,695,Education,595275,9.54,18,36225.79,580989.88,14285.119999999995,Defaulted,96
LOAN000730,CUST00730,36,Unemployed,1006147,Abuja,730,Business,1347361,23.48,36,46214.48,1531849.52,0.0,Closed,0
LOAN000731,CUST00731,26,Self-employed,1447449,Ibadan,503,Education,388175,9.76,6,71010.15,275007.7,113167.29999999999,Defaulted,163
LOAN000732,CUST00732,41,Salaried,825258,Ibadan,547,Business,1229621,19.14,18,81387.25,845109.93,384511.06999999995,Defaulted,108
LOAN000733,CUST00733,38,Salaried,1169130,Abuja,720,Personal,1980289,5.5,24,87050.2,1140335.49,839953.51,Delinquent,60
LOAN000734,CUST00734,48,Unemployed,1195350,Port Harcourt,697,Business,744745,17.94,18,48797.35,893694.0,0.0,Closed,0
LOAN000735,CUST00735,20,Self-employed,1235376,Abuja,703,Personal,1984186,13.84,6,376466.22,776283.17,1207902.83,Delinquent,88
LOAN000736,CUST00736,40,Salaried,696095,Lagos,576,Education,1345037,21.82,24,68271.84,1491631.84,0.0,Closed,0
LOAN000737,CUST00737,35,Self-employed,165413,Abuja,651,Personal,459258,16.67,12,44651.36,325978.96,133279.03999999998,Delinquent,80
LOAN000738,CUST00738,30,Salaried,225299,Ibadan,727,Education,984193,18.54,6,194443.73,506397.32,477795.68,Defaulted,140
LOAN000739,CUST00739,41,Self-employed,1314943,Ibadan,700,Education,167540,23.17,18,11464.39,119575.9,47964.100000000006,Active,30
LOAN000740,CUST00740,31,Salaried,75565,Ibadan,597,Emergency,786844,11.16,24,36443.99,380637.63,406206.37,Delinquent,36
LOAN000741,CUST00741,26,Salaried,977998,Kano,605,Personal,1739618,19.56,24,86661.97,1681713.78,57904.21999999997,Delinquent,57
LOAN000742,CUST00742,39,Salaried,351233,Lagos,602,Emergency,1045335,24.77,36,36229.57,1254402.0,0.0,Closed,0
LOAN000743,CUST00743,63,Salaried,235489,Kano,761,Business,1389673,23.29,24,71388.66,1135926.24,253746.76,Active,30
LOAN000744,CUST00744,55,Salaried,467873,Port Harcourt,438,Emergency,850628,10.79,24,39267.12,276020.52,574607.48,Active,20
LOAN000745,CUST00745,58,Self-employed,1222897,Ibadan,801,Personal,520853,5.54,6,91618.04,152246.95,368606.05,Active,20
LOAN000746,CUST00746,33,Self-employed,1421145,Lagos,850,Personal,653327,13.34,24,30853.37,381832.1,271494.9,Defaulted,172
LOAN000747,CUST00747,34,Salaried,631366,Ibadan,672,Personal,189932,16.98,18,12343.47,110298.4,79633.6,Active,30
LOAN000748,CUST00748,28,Salaried,832661,Kano,850,Personal,1256415,5.35,18,73535.18,1507698.0,0.0,Closed,0
LOAN000749,CUST00749,28,Salaried,356471,Lagos,795,Education,1891964,18.87,18,124943.2,2270356.8,0.0,Closed,0
